neck_angle,shoulder_tilt,spine_lean_angle,forward_head_offset,shoulder_hip_alignment,ear_shoulder_dist,shoulder_symmetry,lateral_lean,label_raw,label,subject
121.8032,3.0341,179.8782,1.6074,121.8032,0.0189,0.9033,0.0769,TLF,Forward Lean,11
121.9736,3.0454,179.8563,1.4872,121.9736,0.0176,0.9015,0.0908,TLF,Forward Lean,11
118.878,3.0412,179.9572,1.4067,118.878,0.0161,0.8992,0.0266,TLF,Forward Lean,11
120.3445,3.0273,179.8849,1.3217,120.3445,0.0153,0.8975,0.0727,TLF,Forward Lean,11
168.9773,5.0158,177.4125,1.6118,168.9773,0.1099,0.9271,1.8702,TLF,Forward Lean,11
167.2208,4.1271,179.2557,2.3223,167.2208,0.1114,0.9392,0.5391,TLF,Forward Lean,11
163.1865,3.6631,176.6211,2.0575,163.1865,0.0886,0.9646,2.2168,TLF,Forward Lean,11
165.2575,4.0255,176.9129,1.9196,165.2575,0.095,0.9535,2.0349,TLF,Forward Lean,11
165.9129,4.2104,177.1023,1.8975,165.9129,0.0978,0.9479,1.9169,TLF,Forward Lean,11
165.6307,4.3432,177.3586,1.9833,165.6307,0.0976,0.9434,1.7547,TLF,Forward Lean,11
165.5194,4.1261,177.3512,2.015,165.5194,0.0983,0.949,1.7655,TLF,Forward Lean,11
164.7696,4.0928,177.7022,2.231,164.7696,0.0997,0.9479,1.5389,TLF,Forward Lean,11
164.6213,4.7656,177.194,2.0669,164.6213,0.0949,0.9354,1.8628,TLF,Forward Lean,11
165.2038,4.3163,177.6598,2.2153,165.2038,0.1027,0.9443,1.5827,TLF,Forward Lean,11
164.9696,4.2001,177.4254,2.1565,164.9696,0.1,0.9484,1.7381,TLF,Forward Lean,11
164.8999,4.1305,177.5408,2.2138,164.8999,0.1012,0.9494,1.6634,TLF,Forward Lean,11
164.3599,4.4487,177.4662,2.1872,164.3599,0.0965,0.9423,1.7061,TLF,Forward Lean,11
163.5223,4.4366,177.6865,2.3647,163.5223,0.0966,0.9412,1.5573,TLF,Forward Lean,11
163.8709,4.4156,177.5178,2.2903,163.8709,0.0971,0.9427,1.6709,TLF,Forward Lean,11
164.1061,4.3852,177.2877,2.2544,164.1061,0.0989,0.9447,1.8284,TLF,Forward Lean,11
164.3544,4.3241,177.3084,2.2519,164.3544,0.1005,0.9463,1.8164,TLF,Forward Lean,11
164.3229,4.2682,177.3098,2.2476,164.3229,0.1,0.9476,1.8136,TLF,Forward Lean,11
164.3707,4.3363,177.3284,2.2399,164.3707,0.0999,0.9459,1.7986,TLF,Forward Lean,11
165.0635,4.6807,177.378,2.1752,165.0635,0.102,0.9374,1.7581,TLF,Forward Lean,11
165.1154,4.7939,177.481,2.1842,165.1154,0.102,0.9342,1.6864,TLF,Forward Lean,11
165.6323,4.7217,177.4981,2.1212,165.6323,0.1032,0.9359,1.6764,TLF,Forward Lean,11
165.4951,4.6847,177.4305,2.1275,165.4951,0.1029,0.9373,1.7212,TLF,Forward Lean,11
164.6404,4.7907,177.5685,2.3239,164.6404,0.1039,0.9341,1.6316,TLF,Forward Lean,11
166.9513,4.5654,177.4417,1.9156,166.9513,0.1052,0.9394,1.6997,TLF,Forward Lean,11
166.7085,4.8009,177.4479,1.9449,166.7085,0.1044,0.9343,1.7069,TLF,Forward Lean,11
166.1821,4.6264,177.4442,2.0274,166.1821,0.1038,0.9384,1.706,TLF,Forward Lean,11
165.0821,4.6412,177.6398,2.2706,165.0821,0.1044,0.937,1.5765,TLF,Forward Lean,11
158.6746,5.0464,177.6145,3.4144,158.6746,0.1052,0.9281,1.5917,TLF,Forward Lean,11
159.4677,4.9371,177.5665,3.29,159.4677,0.1059,0.931,1.6237,TLF,Forward Lean,11
161.6499,4.9294,177.6047,2.899,161.6499,0.1055,0.9309,1.5984,TLF,Forward Lean,11
162.2795,4.9576,177.6914,2.7991,162.2795,0.1053,0.9298,1.5413,TLF,Forward Lean,11
171.6246,6.0003,177.9181,0.9823,171.6246,0.0896,0.8817,1.331,TLF,Forward Lean,11
163.4628,2.4878,177.9526,2.3835,163.4628,0.0953,0.9729,1.2148,TLF,Forward Lean,11
163.5799,2.6677,178.1594,2.3369,163.5799,0.0928,0.9668,1.1009,TLF,Forward Lean,11
164.1194,3.9636,178.2537,2.16,164.1194,0.0885,0.9231,1.1215,TLF,Forward Lean,11
163.2363,3.9878,178.1768,2.2663,163.2363,0.0879,0.9232,1.1737,TLF,Forward Lean,11
163.3447,3.5085,178.0751,2.2373,163.3447,0.088,0.9369,1.2478,TLF,Forward Lean,11
163.0541,3.0617,178.0985,2.2846,163.0541,0.088,0.949,1.2398,TLF,Forward Lean,11
162.5613,2.8773,177.9969,2.3242,162.5613,0.0873,0.9545,1.3001,TLF,Forward Lean,11
164.1496,3.1057,178.2511,2.1606,164.1496,0.0887,0.948,1.135,TLF,Forward Lean,11
164.4304,2.9383,178.0447,2.1527,164.4304,0.0915,0.9534,1.2481,TLF,Forward Lean,11
163.6189,3.2652,177.9819,2.2625,163.6189,0.0912,0.946,1.2958,TLF,Forward Lean,11
163.0247,3.4485,178.176,2.3636,163.0247,0.0904,0.9416,1.1702,TLF,Forward Lean,11
162.9504,3.701,178.2063,2.4006,162.9504,0.0912,0.9354,1.1546,TLF,Forward Lean,11
162.9122,3.8363,178.2691,2.4238,162.9122,0.0915,0.9319,1.1158,TLF,Forward Lean,11
163.1348,3.8848,178.2686,2.415,163.1348,0.0925,0.9306,1.1155,TLF,Forward Lean,11
164.5146,3.6667,178.626,2.3439,164.5146,0.0961,0.9351,0.8914,TLF,Forward Lean,11
164.3196,3.1071,178.4759,2.3448,164.3196,0.0959,0.9532,0.997,TLF,Forward Lean,11
165.2169,3.0404,178.4575,2.2375,165.2169,0.0977,0.9552,1.0167,TLF,Forward Lean,11
163.8586,3.7585,178.8626,2.2856,163.8586,0.0883,0.9352,0.7308,TLF,Forward Lean,11
164.7595,3.194,179.0421,2.1799,164.7595,0.0884,0.9484,0.6197,TLF,Forward Lean,11
165.5011,3.1704,179.0734,2.1145,165.5011,0.0901,0.9497,0.5993,TLF,Forward Lean,11
165.7699,2.9946,179.0034,2.0862,165.7699,0.0911,0.955,0.6458,TLF,Forward Lean,11
164.2579,3.4313,177.2251,2.1955,164.2579,0.0978,0.9637,1.6119,TLF,Forward Lean,11
164.5699,3.3072,177.4269,2.1683,164.5699,0.0974,0.9513,1.4985,TLF,Forward Lean,11
165.1071,3.194,179.0405,2.1216,165.1071,0.0881,0.9497,0.6172,TLF,Forward Lean,11
164.211,3.4564,179.1132,2.236,164.211,0.0869,0.943,0.5694,TLF,Forward Lean,11
163.5261,3.0113,178.121,2.2506,163.5261,0.0893,0.9583,1.1446,TLF,Forward Lean,11
165.391,3.1559,179.0475,2.0937,165.391,0.0887,0.9511,0.6141,TLF,Forward Lean,11
166.2323,3.1746,179.1419,1.9868,166.2323,0.0889,0.9503,0.5535,TLF,Forward Lean,11
166.1438,2.8403,179.0918,2.0456,166.1438,0.0913,0.9583,0.5871,TLF,Forward Lean,11
165.9789,2.7583,179.0318,2.0686,165.9789,0.0916,0.9608,0.6265,TLF,Forward Lean,11
164.8037,3.1732,179.0099,2.1732,164.8037,0.0886,0.9508,0.6382,TLF,Forward Lean,11
142.0157,19.4497,122.3101,-2.9717,142.0157,0.0881,0.9132,37.7456,TLL,Lateral Tilt Left,11
142.3775,19.4171,122.1404,-3.0053,142.3775,0.0869,0.9141,37.9033,TLL,Lateral Tilt Left,11
142.9514,19.17,122.0628,-3.0818,142.9514,0.0864,0.9127,37.8316,TLL,Lateral Tilt Left,11
144.2811,19.1622,122.1893,-3.2503,144.2811,0.0864,0.9157,37.6505,TLL,Lateral Tilt Left,11
145.0373,19.1671,122.2569,-3.3478,145.0373,0.0865,0.9158,37.5577,TLL,Lateral Tilt Left,11
145.3658,19.1834,122.1991,-3.3804,145.3658,0.0859,0.9153,37.5523,TLL,Lateral Tilt Left,11
146.085,19.1658,122.1803,-3.4487,146.085,0.0851,0.9161,37.4838,TLL,Lateral Tilt Left,11
146.2277,19.0964,122.2798,-3.4606,146.2277,0.0853,0.9146,37.3977,TLL,Lateral Tilt Left,11
146.8421,19.0741,122.3406,-3.5418,146.8421,0.0854,0.9141,37.3406,TLL,Lateral Tilt Left,11
146.7,19.1189,122.4186,-3.5371,146.7,0.086,0.9156,37.2932,TLL,Lateral Tilt Left,11
148.9129,19.6712,122.5733,-3.7465,148.9129,0.0844,0.9257,37.4662,TLL,Lateral Tilt Left,11
150.4903,20.0858,122.7408,-3.8044,150.4903,0.0817,0.9346,37.5715,TLL,Lateral Tilt Left,11
151.0069,20.0786,122.7711,-3.849,151.0069,0.0814,0.9366,37.5267,TLL,Lateral Tilt Left,11
151.5991,20.142,122.8104,-3.8654,151.5991,0.0803,0.9375,37.5207,TLL,Lateral Tilt Left,11
152.5337,20.0794,122.835,-3.9464,152.5337,0.0797,0.9367,37.4272,TLL,Lateral Tilt Left,11
153.4649,20.0913,122.794,-3.9838,153.4649,0.0781,0.9346,37.3715,TLL,Lateral Tilt Left,11
153.7608,20.0931,122.8006,-4.0164,153.7608,0.0781,0.934,37.3717,TLL,Lateral Tilt Left,11
155.2879,20.1809,122.7529,-4.1681,155.2879,0.0775,0.9348,37.3604,TLL,Lateral Tilt Left,11
156.0795,20.2176,122.7673,-4.2874,156.0795,0.0781,0.9346,37.3699,TLL,Lateral Tilt Left,11
156.3091,20.2139,122.7871,-4.3156,156.3091,0.0781,0.9337,37.3338,TLL,Lateral Tilt Left,11
156.2882,20.2208,122.7553,-4.3322,156.2882,0.0784,0.9332,37.3415,TLL,Lateral Tilt Left,11
156.575,20.2704,122.7023,-4.3809,156.575,0.0786,0.9333,37.3523,TLL,Lateral Tilt Left,11
156.7213,20.254,122.775,-4.3844,156.7213,0.0785,0.9319,37.2935,TLL,Lateral Tilt Left,11
157.8076,20.3151,122.7121,-4.5304,157.8076,0.0788,0.9326,37.3543,TLL,Lateral Tilt Left,11
158.2032,20.3353,122.6952,-4.5861,158.2032,0.079,0.9328,37.3822,TLL,Lateral Tilt Left,11
159.0303,20.3176,122.6114,-4.648,159.0303,0.0783,0.9335,37.3082,TLL,Lateral Tilt Left,11
159.5944,20.3221,122.5704,-4.7006,159.5944,0.0781,0.9337,37.3228,TLL,Lateral Tilt Left,11
159.7998,20.2141,122.4761,-4.7684,159.7998,0.0786,0.9292,37.4075,TLL,Lateral Tilt Left,11
159.668,20.1962,122.2948,-4.859,159.668,0.08,0.9293,37.3549,TLL,Lateral Tilt Left,11
159.2932,20.0643,122.1034,-4.8652,159.2932,0.0805,0.9277,37.3999,TLL,Lateral Tilt Left,11
141.8345,4.6378,125.7951,1.4659,141.8345,0.0531,0.6845,36.7658,TLR,Lateral Tilt Right,11
153.2902,7.1273,128.3998,2.3016,153.2902,0.0547,0.6955,33.2474,TLR,Lateral Tilt Right,11
155.0924,6.9916,128.0856,2.3065,155.0924,0.0508,0.6986,33.4794,TLR,Lateral Tilt Right,11
161.3871,7.2704,127.4212,2.9286,161.3871,0.0524,0.7129,34.0959,TLR,Lateral Tilt Right,11
161.4958,8.1529,126.6906,2.985,161.4958,0.0523,0.7166,34.2108,TLR,Lateral Tilt Right,11
159.9845,9.0005,126.2043,2.9668,159.9845,0.0534,0.7264,34.1688,TLR,Lateral Tilt Right,11
159.0847,9.1167,125.9289,2.9543,159.0847,0.054,0.7247,34.2397,TLR,Lateral Tilt Right,11
155.4467,9.3024,125.5552,2.616,155.4467,0.0525,0.7263,34.0021,TLR,Lateral Tilt Right,11
158.1202,9.3979,125.3894,2.7656,158.1202,0.0511,0.7255,34.0666,TLR,Lateral Tilt Right,11
157.6084,9.2463,125.1351,2.6456,157.6084,0.0493,0.7289,34.3382,TLR,Lateral Tilt Right,11
157.3659,9.1348,125.0145,2.631,157.3659,0.0492,0.7262,34.3776,TLR,Lateral Tilt Right,11
157.636,9.3894,124.7979,2.659,157.636,0.049,0.7282,34.3526,TLR,Lateral Tilt Right,11
157.7015,9.4684,124.7779,2.6587,157.7015,0.0489,0.7286,34.2379,TLR,Lateral Tilt Right,11
156.2048,9.1348,124.4245,2.6002,156.2048,0.0494,0.7238,34.3003,TLR,Lateral Tilt Right,11
155.3387,9.0474,124.1098,2.6015,155.3387,0.0502,0.7236,34.5407,TLR,Lateral Tilt Right,11
153.2316,9.161,124.1859,2.4302,153.2316,0.0501,0.721,34.3754,TLR,Lateral Tilt Right,11
153.097,9.218,124.1672,2.4257,153.097,0.0501,0.7206,34.3672,TLR,Lateral Tilt Right,11
153.1756,9.2363,124.1519,2.4237,153.1756,0.05,0.7202,34.3762,TLR,Lateral Tilt Right,11
153.1024,9.239,124.1527,2.4075,153.1024,0.0497,0.7213,34.4138,TLR,Lateral Tilt Right,11
154.2228,9.315,124.0221,2.4889,154.2228,0.0495,0.7208,34.4984,TLR,Lateral Tilt Right,11
154.2383,9.3547,124.0208,2.5122,154.2383,0.0499,0.7205,34.548,TLR,Lateral Tilt Right,11
154.1812,9.4291,123.7752,2.4936,154.1812,0.0493,0.7197,34.5669,TLR,Lateral Tilt Right,11
153.7704,9.4629,123.7426,2.4452,153.7704,0.0489,0.7185,34.6625,TLR,Lateral Tilt Right,11
153.5901,9.4251,123.7995,2.4586,153.5901,0.0495,0.718,34.7318,TLR,Lateral Tilt Right,11
153.4478,9.3451,123.6791,2.4506,153.4478,0.0494,0.7163,34.7396,TLR,Lateral Tilt Right,11
153.0245,9.34,123.7181,2.4535,153.0245,0.0501,0.7164,34.7432,TLR,Lateral Tilt Right,11
153.08,9.2862,123.6691,2.4412,153.08,0.0497,0.7145,34.7147,TLR,Lateral Tilt Right,11
152.4929,9.3885,123.76,2.3659,152.4929,0.0492,0.7147,34.6741,TLR,Lateral Tilt Right,11
152.7909,9.3319,123.6415,2.4018,152.7909,0.0493,0.716,34.7526,TLR,Lateral Tilt Right,11
152.5285,9.399,123.7719,2.3428,152.5285,0.0487,0.716,34.5412,TLR,Lateral Tilt Right,11
172.081,4.7037,176.6933,0.8652,172.081,0.1076,0.9365,2.3356,TUP,Good Posture,11
172.0302,4.8194,176.7679,0.8926,172.0302,0.1081,0.9336,2.2903,TUP,Good Posture,11
171.913,4.8797,176.777,0.9159,171.913,0.108,0.9324,2.2885,TUP,Good Posture,11
171.884,4.9206,176.7654,0.9205,171.884,0.1082,0.9315,2.2947,TUP,Good Posture,11
168.5392,4.636,177.0297,1.5964,168.5392,0.1081,0.9371,2.1686,TUP,Good Posture,11
169.9428,4.0802,177.9758,1.5197,169.9428,0.1088,0.9461,1.4903,TUP,Good Posture,11
169.9198,4.571,177.6695,1.483,169.9198,0.11,0.9358,1.6968,TUP,Good Posture,11
168.951,4.9952,177.7202,1.674,168.951,0.1098,0.9251,1.6473,TUP,Good Posture,11
170.329,4.9796,178.0031,1.4533,170.329,0.1088,0.924,1.4421,TUP,Good Posture,11
171.4987,5.5568,177.9003,1.1906,171.4987,0.1068,0.9135,1.5301,TUP,Good Posture,11
173.3272,5.2743,177.8821,0.8518,173.3272,0.1073,0.9204,1.538,TUP,Good Posture,11
174.9967,4.873,177.8931,0.5602,174.9967,0.1109,0.9303,1.5406,TUP,Good Posture,11
172.1794,4.8887,177.9774,1.1377,172.1794,0.1126,0.93,1.4845,TUP,Good Posture,11
172.1139,4.6759,177.9617,1.1571,172.1139,0.1136,0.9352,1.5004,TUP,Good Posture,11
166.2852,4.3911,179.132,2.5461,166.2852,0.1145,0.9357,0.6368,TUP,Good Posture,11
166.2368,4.5854,179.0969,2.3831,166.2368,0.1071,0.9257,0.6612,TUP,Good Posture,11
161.4385,5.958,178.1812,2.7181,161.4385,0.0944,0.9034,1.3928,TUP,Good Posture,11
161.8169,5.9068,178.1196,2.6601,161.8169,0.0948,0.9035,1.4375,TUP,Good Posture,11
162.1461,5.8702,178.0611,2.6135,162.1461,0.0953,0.9038,1.4792,TUP,Good Posture,11
164.6229,5.1604,178.2605,2.3364,164.6229,0.0991,0.9143,1.316,TUP,Good Posture,11
160.5187,4.5371,178.6811,3.1968,160.5187,0.1026,0.9244,0.987,TUP,Good Posture,11
161.7293,4.5026,178.9062,2.9675,161.7293,0.1005,0.9259,0.8177,TUP,Good Posture,11
162.5349,4.1736,178.6385,2.779,162.5349,0.1002,0.9356,1.0136,TUP,Good Posture,11
165.2731,6.5165,178.525,2.1851,165.2731,0.0953,0.8827,1.1179,TUP,Good Posture,11
171.0956,8.5002,178.3284,1.1755,171.0956,0.0934,0.8408,1.2771,TUP,Good Posture,11
170.7474,8.4128,177.7775,1.2062,170.7474,0.0986,0.8431,1.6949,TUP,Good Posture,11
170.4809,8.1406,177.2895,1.1902,170.4809,0.1004,0.8494,2.0597,TUP,Good Posture,11
173.9021,5.5906,176.2697,0.4564,173.9021,0.1105,0.9079,2.7312,TUP,Good Posture,11
166.3044,2.3101,176.7968,2.6884,166.3044,0.0925,0.8421,2.2036,TUP,Good Posture,11
167.5987,2.3431,178.3582,2.2833,167.5987,0.0941,0.8495,1.126,TUP,Good Posture,11
166.2071,2.4386,179.0397,2.5239,166.2071,0.0991,0.8493,0.6494,TUP,Good Posture,11
165.2941,2.9908,179.6641,2.6327,165.2941,0.1014,0.8404,0.2256,TUP,Good Posture,11
164.0899,3.2865,179.9368,2.8336,164.0899,0.103,0.8351,0.0419,TUP,Good Posture,11
163.8029,3.3293,179.8686,2.8869,163.8029,0.1027,0.8345,0.0875,TUP,Good Posture,11
164.183,2.7741,179.9195,2.8409,164.183,0.1047,0.8479,0.0534,TUP,Good Posture,11
164.8292,2.4888,179.9376,2.7514,164.8292,0.1047,0.8539,0.0413,TUP,Good Posture,11
165.4636,2.4901,179.8972,2.6484,165.4636,0.1048,0.8538,0.0684,TUP,Good Posture,11
164.898,2.8479,179.9208,2.6985,164.898,0.103,0.846,0.0524,TUP,Good Posture,11
163.9568,2.811,179.8779,2.8346,163.9568,0.1018,0.8463,0.0808,TUP,Good Posture,11
163.2991,2.8079,179.9703,2.9191,163.2991,0.1014,0.8471,0.0191,TUP,Good Posture,11
164.0677,2.4234,179.6245,2.7239,164.0677,0.1016,0.8581,0.2502,TUP,Good Posture,11
163.2348,2.2142,179.4219,2.8631,163.2348,0.1027,0.8662,0.3865,TUP,Good Posture,11
163.0898,2.3328,179.4327,2.8764,163.0898,0.1022,0.8643,0.381,TUP,Good Posture,11
163.4651,2.3903,179.9317,2.8623,163.4651,0.101,0.8605,0.0456,TUP,Good Posture,11
164.2154,2.3133,179.9397,2.7902,164.2154,0.1022,0.8616,0.0402,TUP,Good Posture,11
164.3155,2.1047,179.9311,2.79,164.3155,0.1028,0.8671,0.0461,TUP,Good Posture,11
164.3531,2.1175,179.8878,2.7937,164.3531,0.1029,0.8673,0.0754,TUP,Good Posture,11
165.2389,2.0357,179.8605,2.6623,165.2389,0.1035,0.8686,0.0936,TUP,Good Posture,11
168.1226,1.8705,179.9078,2.1186,168.1226,0.1037,0.873,0.0616,TUP,Good Posture,11
168.0446,1.9211,179.5658,2.1012,168.0446,0.1052,0.8745,0.2915,TUP,Good Posture,11
167.9362,2.1632,179.5771,2.1192,167.9362,0.105,0.8699,0.2841,TUP,Good Posture,11
169.1933,2.5131,179.8197,1.9274,169.1933,0.1045,0.8611,0.1209,TUP,Good Posture,11
169.3726,2.5073,179.8996,1.912,169.3726,0.1046,0.8607,0.0673,TUP,Good Posture,11
169.7561,2.4117,179.8626,1.8421,169.7561,0.105,0.863,0.0923,TUP,Good Posture,11
169.5401,2.4872,179.9157,1.8878,169.5401,0.1048,0.8613,0.0565,TUP,Good Posture,11
170.3771,2.6371,179.8222,1.7924,170.3771,0.1053,0.8567,0.1198,TUP,Good Posture,11
170.3484,2.518,179.875,1.7766,170.3484,0.1046,0.8592,0.0841,TUP,Good Posture,11
166.4192,4.0875,172.5243,1.0858,166.4192,0.1021,0.9583,4.9517,TUP,Good Posture,11
162.8907,4.8542,172.483,1.6447,162.8907,0.0987,0.9732,4.8814,TUP,Good Posture,11
158.9251,5.3101,171.719,2.2441,158.9251,0.1013,0.977,5.3468,TUP,Good Posture,11
157.3779,5.3791,171.3842,2.5108,157.3779,0.1037,0.9721,5.5477,TUP,Good Posture,11
155.2144,5.2113,171.5036,2.9788,155.2144,0.1062,0.9658,5.458,TUP,Good Posture,11
153.1932,5.0521,171.6388,3.3566,153.1932,0.1061,0.9607,5.3514,TUP,Good Posture,11
152.5217,5.0423,171.6601,3.4694,152.5217,0.1058,0.9599,5.3385,TUP,Good Posture,11
152.6573,4.3603,172.6193,3.6473,152.6573,0.1068,0.9414,4.6828,TUP,Good Posture,11
153.0362,3.6933,172.6534,3.5659,153.0362,0.1062,0.9263,4.6822,TUP,Good Posture,11
149.2573,4.1538,171.626,4.1006,149.2573,0.1078,0.9311,5.3189,TUP,Good Posture,11
146.2828,4.1418,171.7386,4.7339,146.2828,0.1101,0.9301,5.2237,TUP,Good Posture,11
146.5914,4.4164,171.5852,4.579,146.5914,0.1084,0.9357,5.3439,TUP,Good Posture,11
146.9654,4.66,171.3315,4.3799,146.9654,0.1062,0.9417,5.5278,TUP,Good Posture,11
147.3084,4.7438,171.3602,4.261,147.3084,0.1045,0.944,5.5132,TUP,Good Posture,11
149.4452,4.9373,171.3681,3.8139,149.4452,0.1021,0.9488,5.5051,TUP,Good Posture,11
151.8338,5.1791,171.0895,3.2771,151.8338,0.0994,0.9528,5.6946,TUP,Good Posture,11
153.5329,5.3411,170.9339,2.8957,153.5329,0.0968,0.9563,5.783,TUP,Good Posture,11
155.6056,5.1496,170.7517,2.5865,155.6056,0.099,0.9503,5.8867,TUP,Good Posture,11
156.0986,5.0109,170.7807,2.5421,156.0986,0.1003,0.9469,5.8576,TUP,Good Posture,11
158.1633,4.6462,171.2953,2.297,158.1633,0.1011,0.9421,5.532,TUP,Good Posture,11
158.6258,4.5249,171.2821,2.2006,158.6258,0.1004,0.9387,5.5326,TUP,Good Posture,11
158.6543,4.2444,171.2766,2.197,158.6543,0.1005,0.9317,5.5377,TUP,Good Posture,11
164.1394,4.7853,171.3034,1.2424,164.1394,0.0996,0.9458,5.5048,TUP,Good Posture,11
163.6943,4.6011,171.2608,1.324,163.6943,0.1006,0.9412,5.5464,TUP,Good Posture,11
162.5828,4.5067,171.0516,1.4674,162.5828,0.0996,0.9378,5.6814,TUP,Good Posture,11
160.4936,4.4341,170.5527,1.7491,160.4936,0.1001,0.9332,6.0097,TUP,Good Posture,11
159.3796,4.4028,170.3537,1.9128,159.3796,0.1005,0.9303,6.1417,TUP,Good Posture,11
158.4151,4.7439,170.3096,2.0076,158.4151,0.0974,0.9375,6.1948,TUP,Good Posture,11
159.1234,4.7955,170.388,1.9708,159.1234,0.1009,0.9389,6.1435,TUP,Good Posture,11
153.0358,5.1462,170.6245,3.0957,153.0358,0.1024,0.9558,6.061,TUP,Good Posture,11
171.1491,3.7888,178.2222,1.3699,171.1491,0.1113,0.9245,1.1406,TUP,Good Posture,11
172.8144,3.9345,177.8324,0.9547,172.8144,0.1092,0.926,1.4063,TUP,Good Posture,11
172.6812,3.9618,177.8264,0.9762,172.6812,0.1089,0.9261,1.4108,TUP,Good Posture,11
168.8727,3.8009,177.8688,1.7033,168.8727,0.1089,0.9312,1.3874,TUP,Good Posture,11
166.9566,3.7674,177.9582,2.0929,166.9566,0.1097,0.9316,1.3289,TUP,Good Posture,11
166.6657,3.8053,177.9689,2.1345,166.6657,0.1089,0.9315,1.3284,TUP,Good Posture,11
166.6709,3.8101,177.9647,2.129,166.6709,0.1087,0.9317,1.3337,TUP,Good Posture,11
169.5501,4.1413,178.0167,1.6092,169.5501,0.1093,0.9253,1.3206,TUP,Good Posture,11
174.1659,4.4897,177.9388,0.7152,174.1659,0.1087,0.919,1.3754,TUP,Good Posture,11
171.9112,3.9393,177.7807,1.0481,171.9112,0.1025,0.9492,1.2825,TUP,Good Posture,11
171.3123,3.9606,177.3836,1.0887,171.3123,0.1029,0.9513,1.5176,TUP,Good Posture,11
168.4351,3.9816,177.2982,1.5712,168.4351,0.102,0.9508,1.5713,TUP,Good Posture,11
165.6805,3.8118,177.2945,2.0381,165.6805,0.1012,0.955,1.5726,TUP,Good Posture,11
165.1928,3.2452,178.0994,2.1498,165.1928,0.0962,0.9524,1.1606,TUP,Good Posture,11
164.9451,3.264,178.1493,2.1988,164.9451,0.0963,0.9513,1.1298,TUP,Good Posture,11
161.4588,3.2728,178.1694,2.8153,161.4588,0.0979,0.9526,1.117,TUP,Good Posture,11
160.9123,3.3091,178.0499,2.8741,160.9123,0.0975,0.9529,1.1882,TUP,Good Posture,11
165.0272,2.9842,178.5466,2.2723,165.0272,0.0972,0.9569,0.9561,TUP,Good Posture,11
164.0829,3.587,178.6793,2.368,164.0829,0.094,0.9412,0.8626,TUP,Good Posture,11
169.0612,3.7424,179.1054,1.5812,169.0612,0.0907,0.9372,0.5818,TUP,Good Posture,11
168.4395,4.4853,178.9687,1.7141,168.4395,0.0938,0.9195,0.6657,TUP,Good Posture,11
179.5386,4.8676,176.5278,-0.6842,179.5386,0.1303,0.8515,2.4596,TLB,Backward Lean,12
170.9111,4.6439,177.1412,1.3826,170.9111,0.1274,0.8525,2.0318,TLB,Backward Lean,12
171.8265,4.8732,178.8499,1.5032,171.8265,0.1229,0.8372,0.8208,TLB,Backward Lean,12
173.3339,4.9532,179.3028,1.2004,173.3339,0.1154,0.8288,0.497,TLB,Backward Lean,12
173.4873,5.5633,179.242,1.0993,173.4873,0.1096,0.8149,0.5333,TLB,Backward Lean,12
173.5051,5.6109,179.1582,1.085,173.5051,0.1101,0.8119,0.5933,TLB,Backward Lean,12
174.5026,5.5369,179.7813,1.0121,174.5026,0.11,0.8081,0.154,TLB,Backward Lean,12
173.9222,5.5223,179.4979,1.0509,173.9222,0.1082,0.8093,0.3525,TLB,Backward Lean,12
179.499,5.8389,179.6888,-0.1493,179.499,0.1054,0.8023,0.2199,TLB,Backward Lean,12
177.7981,5.5762,179.6155,0.3363,177.7981,0.106,0.8067,0.2709,TLB,Backward Lean,12
176.4683,5.469,179.6502,0.5914,176.4683,0.1065,0.8076,0.2462,TLB,Backward Lean,12
176.3252,5.4196,179.6753,0.6218,176.3252,0.1064,0.8083,0.2285,TLB,Backward Lean,12
175.9249,5.2449,179.6644,0.6924,175.9249,0.1062,0.8109,0.2357,TLB,Backward Lean,12
175.5448,5.2545,179.7297,0.7743,175.5448,0.1061,0.8105,0.19,TLB,Backward Lean,12
174.9316,5.0704,179.8073,0.9,174.9316,0.1059,0.8124,0.1341,TLB,Backward Lean,12
174.5258,5.0151,179.8329,0.9851,174.5258,0.1065,0.8132,0.1162,TLB,Backward Lean,12
173.7043,4.9456,179.6348,1.1022,173.7043,0.1067,0.8149,0.2525,TLB,Backward Lean,12
173.9421,5.0153,179.6827,1.0696,173.9421,0.1069,0.8134,0.2196,TLB,Backward Lean,12
174.0105,4.9655,179.7319,1.066,174.0105,0.1069,0.8138,0.1857,TLB,Backward Lean,12
174.1277,5.0413,179.7514,1.0495,174.1277,0.1071,0.812,0.1721,TLB,Backward Lean,12
174.6422,4.9263,179.878,0.9681,174.6422,0.1061,0.8152,0.0852,TLB,Backward Lean,12
174.8841,4.9148,179.9359,0.9344,174.8841,0.1061,0.8151,0.0445,TLB,Backward Lean,12
177.3634,4.8431,179.8125,0.4552,177.3634,0.1065,0.8159,0.1312,TLB,Backward Lean,12
176.5489,4.9261,179.6405,0.5767,176.5489,0.1069,0.8149,0.2512,TLB,Backward Lean,12
175.9521,5.1127,179.5862,0.6887,175.9521,0.1087,0.8109,0.2875,TLB,Backward Lean,12
175.723,5.1314,179.5683,0.7292,175.723,0.1087,0.8108,0.2999,TLB,Backward Lean,12
